PrepositionFrequency,PronounFrequency,ArticleFrequency,HyperlinkFrequency,BlogwordFrequency,AssentWordFrequency,Polarity,Subjectivity,fmeasure,emoticons,gender
0.1765,0.0882,0.0882,0.0588,0,0.0294,0.1875,0.4375,0.575,0,female
0.1765,0,0.0882,0.1471,0,0,-0.0045,0.5015,0.58,0,female
0.1765,0,0.0588,0.1176,0,0,0.1429,0.2679,0.54,0,female
0.1765,0.0882,0.0294,0,0,0,0.56,0.7167,0.545,0,female
0.1767,0.0964,0.0763,0,0,0.0241,0.026,0.5064,0.885,0,female
0.1768,0.116,0.0939,0,0,0.011,-0.0491,0.3738,0.755,0,female
0.177,0.0973,0.0531,0,0.0088,0.0354,0.2012,0.3837,0.67,0,male
0.177,0.1504,0.0354,0,0.0088,0.0088,0.0208,0.5942,0.53,0,female
0.1772,0.0886,0.0759,0,0,0.0127,0,0.5708,0.625,0,male
0.1772,0.0691,0.1231,0.006,0,0.003,0.1651,0.418,1.19,0.003,male
0.1773,0.0788,0.1281,0.0099,0.0049,0.0099,0.0985,0.354,0.88,0,female
0.1774,0.0968,0.0806,0,0,0,0.1167,0.6333,0.595,0,male
0.1776,0.0561,0.0748,0,0,0.0187,0.0367,0.42,0.715,0,female
0.1778,0.0222,0.0667,0.1333,0,0,0.5,0.5,0.63,0,male
0.1778,0.1111,0,0,0,0,0.1333,0.5333,0.57,0,female
0.1778,0.0889,0.0667,0.0222,0,0,-0.0423,0.2556,0.585,0,female
0.1781,0.0411,0.0959,0.0137,0.0137,0,0.3125,0.5875,0.685,0,female
0.1785,0.063,0.0682,0,0.0026,0.0026,0.1352,0.5573,1.17,0,female
0.1785,0.1367,0.0498,0,0,0.0064,0.2887,0.5148,1.045,0.0016,female
0.1786,0.0952,0.0714,0,0.0119,0,0.3766,0.6792,0.645,0,male
0.1786,0.0714,0.1071,0.0714,0,0,0,0,0.545,0,male
0.1786,0.1071,0.0714,0.0714,0,0,0,0,0.545,0,male
0.1786,0.0833,0.0595,0,0.0238,0,-0.0042,0.3625,0.635,0,male
0.1786,0.0357,0.0357,0.0357,0,0,0.5,0.5,0.55,0,female
0.1786,0.0357,0.1071,0.0714,0,0.0357,0.35,0.6,0.595,0,female
0.1786,0.1786,0.0714,0.0357,0,0,0.5,1,0.55,0,female
0.1789,0.0831,0.0735,0.0016,0,0.0128,0.1241,0.4276,1.425,0,male
0.1791,0.0149,0.0896,0,0,0,-0.0375,0.3375,0.65,0,male
0.1791,0.0896,0.0448,0,0,0.0149,0.0768,0.5505,0.705,0.0148,male
0.1791,0.0299,0.0746,0,0,0,0.5,0.5,0.655,0,male
0.1793,0.0707,0.0761,0,0,0.0109,0.0629,0.4907,0.91,0.0269,male
0.1795,0.1282,0.0171,0,0,0.0171,-0.1014,0.6579,0.555,0.0256,male
0.18,0.08,0,0,0,0,-0.18,0.79,0.57,0,male
0.18,0.09,0.11,0,0,0.02,0.3542,0.4981,0.685,0,male
0.18,0.07,0.09,0,0,0.01,0.0779,0.4381,0.9,0,male
0.1801,0.1029,0.0368,0,0.0037,0.0074,-0.0597,0.4418,0.795,0,male
0.1803,0.0164,0.0656,0.0164,0,0,0,0,0.655,0,male
0.1803,0.041,0.0738,0,0,0.0082,0.1865,0.3417,0.68,0.0082,male
0.1803,0.1148,0.0492,0,0.0164,0.0164,0.1417,0.7917,0.595,0,male
0.1803,0.1148,0.0328,0,0,0.0328,0.1691,0.4391,0.63,0,female
0.1806,0.1042,0.0347,0,0,0.0069,0.0054,0.5768,0.815,0,female
0.1807,0.0482,0.1687,0,0,0,0.2583,0.6139,0.7,0,male
0.1808,0.1356,0.0621,0.0056,0.0056,0.0226,0.2706,0.4713,0.79,0,female
0.181,0.0271,0.0633,0,0,0.0045,-0.0667,0.5004,0.98,0,male
0.181,0.181,0.0431,0,0,0.0345,-0.2188,0.5767,0.585,0,female
0.1812,0.1007,0.0805,0,0,0.0067,0.0912,0.435,0.73,0,male
0.1813,0.1088,0.0777,0,0,0.0207,0.0228,0.4975,0.765,0,female
0.1814,0.1106,0.0531,0,0.0088,0.0133,0.1888,0.601,0.825,0.0217,male
0.1818,0.0331,0.0992,0.0083,0.0248,0.0083,0.2712,0.4528,0.79,0.0165,male
0.1818,0.1455,0.0545,0,0,0.0545,0.175,0.325,0.585,0,male
0.1818,0.1455,0.0364,0,0.0182,0.0182,0.2157,0.3815,0.59,0,male
0.1818,0.0455,0,0.0909,0,0,0.35,0.3333,0.545,0,male
0.1818,0,0.0909,0.1818,0,0,0,0,0.545,0,male
0.1818,0.3636,0,0.0909,0,0,0.55,0.65,0.505,0,male
0.1818,0.0909,0,0,0,0,0.1,0.3833,0.5,0,male
0.1818,0.0331,0.0992,0.0083,0.0248,0.0083,0.2712,0.4528,0.79,0.0165,male
0.1818,0,0,0.0455,0.0455,0,0.3,0.45,0.505,0,male
0.1818,0.1259,0.028,0,0,0.021,-0.0315,0.5526,0.63,0,male
0.1818,0.0545,0.0727,0,0,0.0182,-0.0125,0.6333,0.6,0,male
0.1818,0,0,0,0,0,0,0,0.51,0,female
0.1818,0.0909,0.0909,0.0909,0,0,0,0.1,0.515,0,female
0.1818,0.0795,0.0795,0,0.0114,0.0341,0.2067,0.5706,0.63,0.0114,female
0.1818,0,0,0.0909,0,0,0,0,0.53,0,female
0.1818,0.0909,0,0.1818,0,0,0,0.0667,0.53,0,female
0.1818,0.1818,0,0,0,0.1818,0.5,0.6,0.51,0,female
0.1818,0.0727,0.0727,0.0727,0,0.0182,-0.675,0.8,0.64,0,female
0.1818,0.0455,0.0909,0,0,0,-0.1467,0.5867,0.55,0,female
0.1818,0.0455,0.0455,0.0455,0.0455,0,0,0,0.57,0,female
0.1818,0.0455,0.1364,0,0,0,0.1705,0.3602,0.655,0,female
0.1818,0.0909,0.0909,0.0909,0,0,0,0,0.53,0,female
0.1818,0.0909,0.0303,0,0,0,0,0.1,0.525,0,female
0.1818,0.0455,0.0909,0.0909,0,0,0.5,0.625,0.545,0,female
0.1821,0.125,0.0435,0,0.0109,0.0054,0.2031,0.3825,1.015,0.0027,female
0.1823,0.0936,0.0788,0.0099,0,0,0.1981,0.4499,0.89,0.0049,male
0.1824,0.1882,0.0353,0,0.0059,0.0118,0.22,0.515,0.615,0,female
0.1826,0.0783,0.1043,0,0,0,-0.0609,0.6556,0.71,0,male
0.1827,0.0962,0.0865,0,0,0.0192,0.1651,0.3479,0.7,0,male
0.1828,0.0748,0.0526,0.0028,0.0055,0.0194,0.0682,0.5036,1.045,0,male
0.1828,0.086,0.0753,0,0.0215,0.0323,0.1795,0.6318,0.635,0,female
0.1829,0.061,0.0366,0,0,0.0122,0.2032,0.6963,0.645,0,female
0.183,0.1141,0.061,0,0,0.0133,0.1055,0.5234,1.005,0.0053,male
0.1833,0.1167,0.0333,0,0.0167,0,-0.01,0.74,0.57,0,male
0.1833,0.1333,0.1,0,0,0.0167,0.208,0.5711,0.6,0,male
0.1837,0.0102,0.1429,0.0102,0,0,0.1121,0.4932,0.77,0,male
0.1837,0.1224,0.0204,0,0,0.0306,0.1714,0.3786,0.575,0,male
0.1837,0.0714,0.0816,0,0,0,0.0929,0.1486,0.69,0,male
0.1838,0.0882,0.0882,0,0,0.0074,0.0997,0.4423,0.745,0,male
0.1839,0.092,0.092,0,0,0,-0.4883,0.25,0.615,0,male
0.1839,0.092,0.092,0,0,0,-0.4883,0.25,0.615,0,male
0.1841,0.13,0.065,0,0,0.0072,0.1912,0.4603,0.925,0,male
0.1842,0.0263,0.1053,0.0263,0,0,0,0,0.6,0,male
0.1842,0.0263,0.0789,0.0263,0,0.0263,0.1938,0.4938,0.59,0,female
0.1842,0.0789,0.1053,0.0263,0,0,0.1188,0.2937,0.605,0,female
0.1842,0.0526,0.0526,0,0,0,0.45,0.5722,0.55,0,female
0.185,0.1,0.055,0,0.02,0.005,-0.2225,0.55,0.8,0,male
0.1852,0.037,0,0,0.037,0,0,0,0.535,0,male
0.1852,0.037,0,0,0.037,0,0.3788,0.4848,0.555,0.037,male
0.1852,0.037,0.0741,0.037,0,0,-0.0545,0.6515,0.585,0,male
0.1852,0.037,0,0,0,0.037,0.5071,0.3143,0.55,0,female
0.1852,0.0741,0.1481,0,0,0,0.1042,0.3667,0.545,0,female
0.1857,0.0286,0.0143,0,0,0.0143,0.2889,0.5344,0.705,0,male
0.1857,0.1286,0.1,0,0,0.0143,0.244,0.6118,0.64,0,female
0.1858,0.0796,0.0619,0,0,0.0265,0.272,0.5372,0.725,0,female
0.186,0.0698,0.093,0,0.0233,0,-0.081,0.6905,0.585,0.0227,male
0.1867,0.1067,0.0267,0,0.0067,0.0267,0.252,0.6167,0.695,0,female
0.1869,0.0654,0.0514,0,0,0.0187,-0.0713,0.5317,0.87,0,male
0.1869,0.1495,0.0561,0,0,0,-0.0348,0.2912,0.62,0,female
0.1872,0.0374,0.139,0.016,0,0,0.1675,0.5867,0.915,0.0053,male
0.1875,0.0312,0.0833,0.0312,0,0,0.1414,0.3872,0.77,0,male
0.1875,0.0625,0.1875,0,0,0,0,0.0667,0.555,0,male
0.1875,0,0.125,0,0,0,0.1722,0.3944,0.525,0,male
0.1875,0.125,0,0.125,0,0,-0.25,0.4,0.53,0,male
0.1875,0.0521,0.1146,0.0417,0,0,0.1044,0.2914,0.7,0,male
0.1875,0.125,0,0,0,0,0.0813,0.7722,0.525,0.0588,male
0.1875,0.0417,0.0417,0.0208,0,0.0208,0.4,1,0.61,0,male
0.1875,0,0,0,0,0,0.0455,0.2083,0.53,0,male
0.1875,0.125,0,0,0.0625,0,-0.2,0.8,0.495,0.0625,male
0.1875,0.125,0,0,0,0,0.5,0.5,0.505,0,male
0.1875,0.1042,0.0417,0,0.0208,0.0417,0.3833,0.5,0.59,0,male
0.1875,0.0833,0.0833,0,0,0,-0.0893,0.5429,0.595,0,male
0.1875,0,0.0625,0,0,0,0.45,0.5667,0.55,0,male
0.1875,0.0938,0,0,0,0,1,1,0.565,0,female
0.1875,0.125,0,0.125,0,0,0.4833,0.7444,0.535,0,female
0.1875,0.0625,0.1042,0,0,0,0.0682,0.2273,0.59,0,female
0.1875,0.0833,0.0417,0,0,0,-0.1875,0.7,0.535,0,female
0.1875,0,0.25,0,0,0,0,0,0.56,0,female
0.1878,0.0964,0.1015,0,0,0.0102,0.1582,0.5056,0.89,0,male
0.1884,0.0145,0.0797,0.0217,0,0.0072,0.0214,0.4945,0.83,0,male
0.1885,0.0927,0.0671,0,0,0.0192,0.078,0.3678,0.945,0,female
0.1887,0.0189,0.0849,0,0,0,0.043,0.477,0.77,0,female
0.1887,0.1698,0.0377,0,0,0.0189,0.3554,0.6437,0.565,0,female
0.1892,0,0.027,0.1081,0,0,0,0,0.6,0,male
0.1892,0.1486,0.0405,0,0,0.0135,0.0875,0.4542,0.61,0,female
0.1892,0.0541,0.0541,0,0,0.027,-0.1417,0.3083,0.545,0,female
0.1897,0.0776,0.0603,0,0,0.0172,0.025,0.75,0.68,0,male
0.1898,0.1022,0.0292,0,0.0073,0.0219,0.0083,0.6208,0.595,0,female
0.1905,0.127,0.0159,0,0,0,0.6,0.7,0.555,0,male
0.1905,0.0952,0.0595,0.0238,0,0,0.35,0.35,0.67,0.0119,male
0.1905,0.0952,0,0.0476,0.0476,0,0.6042,0.6,0.52,0,male
0.1905,0.0762,0.0762,0,0.0381,0.019,0.1685,0.4143,0.685,0.0095,female
0.1905,0.0476,0.0476,0,0,0,0.1,0.45,0.58,0,female
0.1912,0.1176,0.0294,0.0147,0.0294,0.0441,0.2812,0.2667,0.615,0,male
0.1912,0.0515,0.0441,0,0.0147,0.0147,0.0909,0.4455,0.77,0.0147,male
0.1915,0.0638,0.0426,0,0,0,0.25,0.3333,0.565,0,female
0.1915,0.1277,0.0426,0,0.0213,0,0.075,0.1,0.55,0,female
0.1916,0.0841,0.1075,0,0,0.0047,-0.05,0.4938,0.905,0,female
0.192,0.128,0.056,0,0,0.008,-0.0063,0.5875,0.675,0.0079,male
0.1923,0.1538,0.0385,0,0,0.0385,-0.5125,0.7375,0.535,0,male
0.1923,0.0769,0.0385,0,0,0,0.3571,0.5357,0.555,0,female
0.1923,0.1154,0.0385,0.0769,0,0,-0.1222,0.8333,0.535,0,female
0.1927,0.1468,0.0459,0,0.0092,0.0092,0.1312,0.3928,0.62,0,male
0.1931,0.0922,0.0375,0,0,0.0317,-0.0513,0.4395,1.045,0,female
0.1932,0.0341,0.0455,0,0,0.0227,0.0917,0.5167,0.715,0,male
0.1932,0.0511,0.0511,0,0,0.0284,0.0513,0.4029,0.835,0,female
0.1935,0.129,0.0323,0,0,0.0323,0.7083,0.7917,0.6,0,male
0.1935,0.0323,0.0645,0.0968,0,0,0,0,0.58,0,female
0.1935,0.0645,0.0323,0,0,0.0323,-0.05,0.3792,0.535,0,female
0.1935,0.0323,0.1613,0.0645,0,0,0,0,0.575,0,female
0.194,0.0448,0.0597,0.0448,0,0,0.367,0.592,0.625,0.0149,female
0.1941,0.1235,0.0412,0,0.0059,0.0294,-0.1234,0.5345,0.66,0,male
0.1944,0.0278,0.0833,0,0,0,0.2167,0.25,0.57,0,male
0.1944,0.0556,0.0833,0,0,0,0.2095,0.7667,0.57,0.0278,male
0.1944,0.2361,0.0417,0,0,0,-0.1333,0.1,0.515,0,female
0.1957,0.1304,0.0435,0,0,0,-0.15,0.9333,0.515,0,male
0.1957,0.087,0.087,0.0217,0,0,0.0889,0.6578,0.565,0.0217,male
0.1979,0.0573,0.0833,0,0,0,0.1696,0.5081,0.94,0,female
0.198,0.0891,0.0693,0,0.0099,0.0198,0.275,0.6125,0.67,0,female
0.1982,0.1171,0.0721,0,0,0,0.0642,0.5081,0.845,0,male
0.1983,0.0603,0.0948,0,0,0.0086,0.1389,0.3593,0.685,0,female
0.1984,0.0556,0.0476,0,0,0.0317,-0.0028,0.6273,0.68,0,female
0.2,0.0091,0.0636,0,0,0.0273,0.1162,0.5671,0.755,0,male
0.2,0.4,0,0,0,0,-0.5,1,0.505,0,male
0.2,0,0.05,0,0,0,0,0,0.56,0,male
0.2,0.1333,0,0.0667,0,0,0,0,0.525,0,male
0.2,0.2,0.2,0,0,0,0,0,0.51,0,male
0.2,0.0857,0,0.0286,0,0,0,0,0.57,0.0286,male
0.2,0.1176,0.1059,0.0471,0,0.0118,0.2188,0.425,0.64,0,male
0.2,0.16,0.08,0,0.04,0,0.1111,0.6667,0.565,0,male
0.2,0.1091,0.0545,0,0.0182,0,-0.0333,0.6667,0.56,0,male
0.2,0.0333,0.1,0,0,0,-0.2833,0.3667,0.555,0,male
0.2,0,0,0.4,0,0,0,0,0.52,0,male
0.2,0,0,0,0,0,0,0.5,0.515,0,male
0.2,0,0,0,0,0,0.2,0.45,0.515,0,male
0.2,0.15,0.05,0.1,0,0,-0.0667,0.05,0.535,0,male
0.2,0,0,0.1,0,0,0.5,0.5,0.525,0,male
0.2,0.0909,0,0,0.0182,0.0364,-0.125,0.6562,0.565,0,male
0.2,0,0.1,0.1,0,0,0.4,0.8,0.54,0,male
0.2,0.1,0.2,0.2,0,0,0,0,0.535,0,male
0.2,0,0.2,0.2,0,0,0,0,0.55,0,male
0.2,0.2,0,0.2,0,0,0,0,0.51,0,male
0.2,0,0.15,0,0,0,0.35,0.65,0.575,0,male
0.2,0,0.15,0,0,0,0.35,0.65,0.575,0,male
0.2,0,0,0.2,0,0,0,0,0.545,0,male
0.2,0.0429,0.0714,0,0,0,-0.0697,0.4492,0.66,0,male
0.2,0,0,0.4,0,0,0,0,0.52,0,male
0.2,0,0.0667,0.1333,0,0,0,0,0.545,0,male
0.2,0.0375,0.0625,0,0,0,0.3333,0.5,0.69,0,male
0.2,0,0,0.4,0,0,0,0,0.525,0.2,female
0.2,0,0.1,0.1,0,0,0,0.1333,0.525,0,female
0.2,0,0.2,0.2,0,0,0,0,0.525,0,female
0.2,0,0.2,0.1,0,0,-0.2,0.3833,0.54,0,female
0.2,0,0.2,0.2,0,0,0,0,0.52,0,female
0.2,0,0.1,0.1,0,0,0.4,0.7,0.535,0,female
0.2,0,0,0.2,0,0,0,0,0.515,0,female
0.2,0,0,0,0,0,-0.3,0.85,0.51,0,female
0.2,0.0667,0.1,0,0,0.0333,-0.05,0.75,0.56,0,female
0.2,0.2,0,0.4,0,0,0,0,0.515,0,female
0.2,0,0,0.4,0,0,0,0,0.525,0,female
0.2,0.2,0.1,0,0,0,-0.25,0.5,0.52,0,female
0.2,0,0.1,0.1,0,0,0.25,0.3333,0.535,0,female
0.2,0.0667,0.0667,0.0667,0,0,0,0,0.535,0,female
0.2,0.125,0.025,0,0,0.0375,0.35,0.6636,0.57,0.0244,female
0.2,0.16,0.12,0,0,0.12,0.1364,0.5,0.53,0,female
0.2,0.3,0,0,0,0,0,0,0.505,0,female
0.2,0.0667,0.0889,0.0444,0,0.0222,0.1167,0.7954,0.635,0,female
0.2,0,0,0.1,0.05,0,0.8,0.7,0.54,0,female
0.2,0.1,0.05,0.1,0.05,0,0.2062,0.25,0.54,0,female
0.2,0,0,0.2,0,0,0,0,0.51,0,female
0.2,0,0.2,0.2,0,0,0,0,0.52,0,female
0.2,0,0,0,0.1,0,0,0,0.52,0,female
0.2,0,0,0.4,0,0,0,0,0.525,0,female
0.2,0.1,0.1,0.2,0,0,0,0,0.53,0,female
0.2,0,0.15,0.1,0,0,-0.25,0.25,0.575,0,female
0.2,0.15,0.05,0.1,0,0.05,0.4,0.6,0.555,0,female
0.2022,0.0674,0,0,0,0.0225,0.1833,0.1667,0.61,0,female
0.2024,0.0833,0.0536,0,0,0.0179,0.0387,0.4127,0.775,0,female
0.2031,0.0625,0.0938,0.0156,0,0,0.4028,0.4472,0.64,0,male
0.2034,0.0339,0.0678,0,0,0.0339,0.1089,0.55,0.62,0,male
0.2037,0.0556,0.0741,0.037,0,0,0.3333,0.4963,0.605,0,male
0.2041,0.1837,0.0816,0,0,0,0.6125,0.6625,0.565,0,female
0.2045,0.0227,0.0227,0,0,0.0455,0.0042,0.4458,0.61,0,male
0.2045,0.1591,0.0455,0,0,0.0227,0,0,0.565,0,male
0.2045,0.0909,0.0568,0,0,0,0.1641,0.6437,0.595,0,female
0.2051,0.0256,0.0513,0,0.0513,0.0256,-0.025,0.4917,0.62,0,male
0.2051,0.0513,0.0769,0,0,0,0.1,0.4167,0.56,0,male
0.2063,0.0635,0.0952,0.0159,0,0,0.4778,0.7444,0.615,0.0159,male
0.2069,0.069,0.0345,0.0345,0,0,0.4164,0.6464,0.55,0,male
0.2069,0.0345,0.0345,0,0,0,0.0455,0.5182,0.565,0,male
0.2077,0.0538,0.1077,0,0,0,-0.0764,0.6556,0.765,0,male
0.2083,0.0417,0.0833,0.0833,0,0,0.1364,0.4545,0.585,0,male
0.2083,0.2083,0,0,0,0,0,0,0.54,0,male
0.2083,0.0833,0.125,0.0278,0,0.0139,0.1112,0.4313,0.695,0,male
0.2087,0.0522,0.0522,0,0,0.0261,0.1589,0.5464,0.73,0,female
0.2097,0.0645,0.0806,0,0,0,0.0667,0.5208,0.65,0,male
0.2105,0,0.0526,0.0526,0,0,-0.8,1,0.54,0,male
0.2105,0,0.1053,0,0,0,0.4,0.8,0.545,0.0526,male
0.2105,0,0.0526,0.1053,0,0,0,0,0.555,0.0526,male
0.2105,0.0526,0.1053,0.1053,0,0,0,0,0.55,0,female
0.2105,0.0526,0.0526,0.1053,0,0,0.78,1,0.545,0,female
0.2105,0.0526,0.1053,0.0526,0.0526,0,0.0119,0.2563,0.555,0,female
0.2121,0.1061,0.0758,0,0,0,0.0405,0.381,0.59,0,male
0.2131,0.0328,0.1311,0,0,0,0.1875,0.6875,0.69,0,male
0.2143,0.1429,0.0357,0,0.0714,0,-0.5,1,0.555,0,male
0.2143,0.0714,0,0,0,0,0,0,0.515,0,male
0.2143,0.1429,0.0357,0,0.0714,0,-0.5,1,0.555,0,male
0.2143,0,0,0.1429,0,0.0714,0.7,0.6,0.545,0,male
0.2143,0,0.0714,0.1429,0,0,0,0,0.545,0,male
0.2143,0,0.0714,0.1429,0,0,0.5,0.5,0.54,0,male
0.2143,0.0714,0.1429,0.1429,0,0,0.4,0.4,0.53,0,female
0.2143,0.1429,0,0.1429,0,0,0.3571,0.5357,0.525,0,female
0.2143,0.2143,0,0,0,0,0.1,0.3,0.495,0,female
0.2167,0.0333,0.05,0,0.0333,0,0.292,0.5034,0.635,0,male
0.2174,0.0435,0.0435,0,0,0,0.075,0.1,0.62,0,male
0.2174,0.0435,0.1304,0.087,0,0,-0.125,0.05,0.56,0,male
0.2184,0.1149,0.046,0,0,0.023,0.072,0.648,0.625,0,male
0.2188,0.0312,0,0,0,0,0.198,0.598,0.545,0,male
0.2195,0.0488,0.1463,0,0,0,0,0,0.605,0,female
0.22,0.04,0.14,0.04,0,0.02,0.06,0.35,0.625,0,male
0.2203,0.1864,0.0508,0,0,0,-0.0712,0.4515,0.58,0,female
0.2222,0,0,0,0,0,0.7883,0.7,0.515,0,male
0.2222,0,0.1111,0,0,0.1111,-0.075,0.3,0.53,0,male
0.2222,0,0.1111,0,0,0,0,0,0.535,0,male
0.2222,0.1111,0.1111,0,0,0,-0.2,0.3333,0.54,0,male
0.2222,0,0,0,0,0,0.7883,0.7,0.515,0,male
0.2222,0.1111,0.1111,0,0,0,-0.4,0.6,0.51,0,male
0.2222,0.1111,0.1111,0.2222,0,0,0.6,1,0.535,0,male
0.2222,0,0,0,0,0.1111,0.1364,0.5,0.515,0,male
0.2222,0.037,0,0.037,0,0,0,0,0.545,0,female
0.2222,0,0.1111,0.2222,0,0,0,0,0.53,0,female
0.2222,0,0.1111,0.1111,0,0,0,0,0.525,0,female
0.2222,0.0741,0.0741,0,0,0.037,0,0,0.545,0,female
0.2222,0.0741,0.1481,0.0741,0,0,0.4,0.9,0.585,0,female
0.2222,0.0556,0.0833,0,0,0,0.0625,0.3438,0.56,0,female
0.2222,0,0,0.1111,0,0,0,0,0.525,0,female
0.2222,0.1111,0.1111,0.2222,0,0,0,0,0.515,0,female
0.225,0.025,0.05,0,0,0.025,0.2119,0.4119,0.57,0,female
0.2273,0.0455,0.0455,0,0.0455,0,0.125,0.2167,0.545,0,male
0.2273,0.0455,0,0,0,0,0,0,0.525,0,male
0.2273,0.0455,0.1364,0.0455,0,0,0,0,0.555,0,female
0.2281,0.0175,0.1228,0.0351,0,0,0.0188,0.2188,0.645,0,female
0.2308,0.0769,0.0769,0.0769,0,0,0.25,0.3333,0.535,0,male
0.2308,0.0769,0.0769,0,0,0,0.1364,0.4545,0.545,0,male
0.2308,0,0.2308,0,0,0,0.4,0.7,0.55,0,male
0.2308,0.0962,0.0577,0,0,0,-0.0167,0.5095,0.62,0,male
0.2308,0.0769,0,0,0,0,-0.6,0.8,0.53,0,male
0.2308,0.0769,0,0,0,0,0.5,0.625,0.53,0,male
0.2308,0,0,0.0769,0,0,0.1364,0.4545,0.535,0,male
0.2308,0.0769,0,0.1538,0,0,-0.2667,0.7333,0.525,0,male
0.2308,0,0.0769,0.1538,0,0,0.6,1,0.535,0,male
0.2308,0,0.0769,0.1538,0,0,0,0,0.535,0,male
0.2308,0,0,0.1538,0,0,0,0,0.535,0,female
0.2308,0,0.0769,0.0769,0,0,1,0.3,0.52,0,female
0.2308,0,0.2308,0.0769,0,0,-0.0125,0.2375,0.555,0,female
0.2308,0,0,0.0769,0,0,0,0,0.52,0,female
0.2308,0.0769,0.1538,0.0769,0,0,0,0,0.53,0,female
0.2308,0.0769,0.0769,0.1538,0,0,0.625,0.5,0.54,0,female
0.2308,0,0,0.1538,0,0,0,0,0.545,0,female
0.2308,0,0,0.1538,0,0,0,0,0.545,0,female
0.2308,0.2308,0.0769,0,0,0.0769,0,0,0.52,0,female
0.2308,0.0769,0.0769,0.0769,0,0,0,0,0.52,0,female
0.2321,0.1071,0,0,0,0.0357,0.2429,0.4,0.6,0,female
0.234,0.1277,0.0638,0,0,0.0426,0.612,0.616,0.545,0.0213,male
0.2353,0,0.0588,0.0588,0,0,0,0,0.545,0,male
0.2353,0.0588,0.0588,0.0588,0,0,0,0,0.55,0,male
0.2353,0.1176,0.1765,0,0,0,0,0,0.55,0,male
0.2353,0,0.1176,0.1176,0,0,0,0,0.56,0,male
0.2353,0.1176,0.1176,0.0588,0,0,0.5,0.6,0.595,0,male
0.2353,0.0588,0.0588,0,0,0.0588,-0.5,1,0.545,0,male
0.2353,0.2059,0.0882,0,0,0.0294,0,0.0667,0.54,0,male
0.2353,0.2059,0.0882,0,0,0.0294,0,0.0667,0.54,0,male
0.2353,0.0588,0.0588,0.1176,0,0,0.1,0.4,0.55,0,female
0.2353,0,0.0588,0.0588,0,0,0,0,0.545,0,female
0.2368,0.0263,0.0789,0.0263,0,0.0263,0.45,0.25,0.57,0,female
0.2368,0.0263,0.0263,0,0,0,0.1595,0.5476,0.59,0,female
0.2381,0.0238,0.1429,0,0,0,0.47,0.74,0.635,0,male
0.24,0.04,0.08,0,0,0,0,0,0.575,0,male
0.24,0.08,0.04,0,0,0.04,0.25,0.75,0.54,0,female
0.2439,0.0244,0.0732,0,0,0,0,0,0.62,0,female
0.2464,0.029,0.087,0.0145,0.0145,0,0.2667,0.4417,0.67,0,male
0.25,0,0,0,0,0,0,0.5,0.52,0,male
0.25,0,0.125,0.25,0,0,0,0,0.54,0,male
0.25,0.125,0,0,0,0,-0.3333,0.6667,0.5,0,male
0.25,0,0,0,0,0,0,0,0.5,0,male
0.25,0.0625,0.0312,0.0312,0,0,0.5,0.5,0.585,0,male
0.25,0,0.125,0.125,0.125,0,0.2,0.2,0.53,0,male
0.25,0,0,0.125,0,0,0,0,0.52,0,male
0.25,0,0,0.125,0,0,0,0,0.52,0,male
0.25,0,0.1429,0.0714,0,0,0.25,0.6,0.605,0,male
0.25,0,0.25,0.25,0,0,0,0.05,0.515,0,female
0.25,0.0833,0.0833,0.0833,0,0.0833,0,0,0.515,0,female
0.25,0,0.0833,0.0833,0,0,0,0,0.545,0,female
0.25,0,0.25,0.25,0,0,0,1,0.51,0,female
0.25,0.25,0,0.1667,0,0,0,0,0.53,0,female
0.25,0,0,0.125,0,0,0,0,0.52,0,female
0.25,0,0,0,0,0,-0.125,0.375,0.51,0,female
0.25,0,0,0.125,0,0,-0.1,0.3,0.52,0,female
0.25,0,0,0.25,0,0,0,0,0.515,0,female
0.25,0,0.125,0.125,0,0,0,0,0.525,0,female
0.25,0,0.25,0.25,0,0,0,0,0.52,0,female
0.25,0,0,0,0,0,0,0,0.525,0,female
0.25,0.0938,0,0,0.0312,0,0.2333,0.5333,0.515,0,female
0.25,0,0,0.25,0,0,0,0,0.51,0,female
0.25,0.25,0,0.25,0,0,0,0,0.51,0,female
0.25,0.1,0,0.05,0,0,0,0,0.53,0,female
0.25,0,0,0,0,0,0,0,0.515,0,female
0.25,0,0.0833,0.1667,0,0,0,0,0.54,0,female
0.2564,0,0.0769,0,0,0,-0.2312,0.3438,0.595,0,male
0.2581,0.0323,0,0.0323,0,0,0,0,0.535,0,male
0.2609,0.087,0.1304,0,0,0,-1,1,0.565,0,male
0.2667,0.0667,0.0667,0,0,0,-0.4,0.6,0.555,0,male
0.2667,0,0.0667,0.0667,0,0,0.1,0.2,0.555,0,female
0.2727,0.0909,0.1212,0,0,0,0.25,0.75,0.565,0,male
0.2727,0.0909,0.0909,0,0.0455,0,-0.1,0.05,0.545,0,male
0.2727,0.0909,0.1212,0,0,0,0.25,0.75,0.565,0,male
0.2727,0,0.1818,0.1818,0,0,-0.4,0.7,0.54,0,female
0.2727,0.0909,0,0.0909,0,0,0,0.05,0.52,0,female
0.2727,0,0.0909,0,0,0,0.2429,0.7179,0.565,0,female
0.2727,0.1818,0,0,0,0,-0.6,0.8,0.515,0,female
0.2727,0.0909,0,0.0909,0,0,0,0,0.53,0,female
